samplename	original_varname	acc_varname	groupid	count	percentage
Lopatina_a7	Alnus	Alnus	TRSH	3	1.5
Lopatina_a7	Duschekia	Alnus viridis	TRSH	19	9.5
Lopatina_a7	Betula sect. Nanae	Betula nana-type	DWAR	13	6.5
Lopatina_a7	Betula sect. Albae	Betula pubescens-type	TRSH	24	12
Lopatina_a7	Ericaceae	Ericales (tetrad)	DWAR	12	6
Lopatina_a7	Larix	Larix/Pseudotsuga	TRSH	1	0.5
Lopatina_a7	Pinus	Pinus	TRSH	11	5.5
Lopatina_a7	Salix	Salix	TRSH	6	3
Lopatina_a7	Artemisia	Artemisia	HERB	2	1
Lopatina_a7	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	1	0.5
Lopatina_a7	Lamiaceae	Lamiaceae	HERB	1	0.5
Lopatina_a7	Poaceae	Poaceae	HERB	89	44.5
Lopatina_a7	Silene	Silene-type	HERB	2	1
Lopatina_a7	Bryales	Bryophyte spores	BRYO	11	5.5
Lopatina_a7	Equisetum	Equisetum	VACR	1	0.5
Lopatina_a7	Lycopodium	Lycopodium	VACR	1	0.5
Lopatina_a7	Sphagnum	Sphagnum	BRYO	3	1.5
