samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a504	Abies	Abies	TRSH	10.17	10.172034	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a504	Acer	Acer campestre-type	TRSH	0.24	0.24004801	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a504	Betula	Betula	TRSH	10.17	10.172034	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a504	Corylus	Corylus	TRSH	2.91	2.9105821	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a504	Picea	Picea	TRSH	5.08	5.0810162	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a504	Pinus	Pinus	TRSH	60.77	60.782156	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a504	Quercus deciduous	Quercus robur-type	TRSH	6.78	6.7813563	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a504	Salix	Salix	TRSH	0.48	0.48009602	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a504	Tilia	Tilia	TRSH	1.69	1.6903381	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a504	Ulmus	Ulmus/Zelkova	TRSH	1.69	1.6903381	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
