samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Nielsen_b1	717	2	177	Indeterminable	Indeterminable: unknown	INUN
Nielsen_b1	5	150	5	Alnus	Alnus	TRSH
Nielsen_b1	2629	1254	2629	Lycopodium spike	Lycopodium spike (counted)	NOPO
Nielsen_b1	7	2	7	Artemisia	Artemisia	HERB
Nielsen_b1	12	300	12	Betula	Betula	TRSH
Nielsen_b1	24	2	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Nielsen_b1	33	60	33	Cyperaceae	Cyperaceae	HERB
Nielsen_b1	45	4	45	Filipendula	Filipendula	HERB
Nielsen_b1	58	24	58	Juniperus	Juniperus communis-type	TRSH
Nielsen_b1	60	4	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Nielsen_b1	75	221	75	Pinus	Pinus	TRSH
Nielsen_b1	79	2	79	Plantago major	Plantago major	HERB
Nielsen_b1	80	81	80	Poaceae	Poaceae	HERB
Nielsen_b1	81	3	81	Populus	Populus	TRSH
Nielsen_b1	96	8	96	Rumex acetosella	Rumex acetosella	HERB
Nielsen_b1	99	8	99	Salix	Salix	TRSH
Nielsen_b1	126	49.5	126	Picea	Picea	TRSH
Nielsen_b1	144	14	144	Sphagnum	Sphagnum	BRYO
Nielsen_b1	154	4	154	Ulmus	Ulmus/Zelkova	TRSH
Nielsen_b1	187	8	187	Tilia	Tilia	TRSH
Nielsen_b1	189	48	189	Quercus	Quercus	TRSH
Nielsen_b1	190	3	190	Fraxinus	Fraxinus	TRSH
Nielsen_b1	192	3	42	Fagus	Fagus	TRSH
Nielsen_b1	201	35	31	Corylus	Corylus	TRSH
Nielsen_b1	256	2	256	Secale cereale	Secale cereale	HERB
Nielsen_b1	431	3	180	Pteridium	Pteridium aquilinum	VACR
Nielsen_b1	457	6	457	Calluna vulgaris	Calluna vulgaris	TRSH
Nielsen_b1	630	3	87	Ranunculus acris-type	Ranunculus acris-type	HERB
Nielsen_b1	652	2	652	Urtica	Urtica	HERB
Nielsen_b1	662	11	662	Pediastrum	Pediastrum	ALGA
Nielsen_b1	663	5	663	Botryococcus	Botryococcus	ALGA
Nielsen_b1	949	2	258	Hordeum-type	Hordeum-type	HERB
Nielsen_b1	1086	1	176	Sparganium-type	Sparganium-type	AQUA
Nielsen_b1	1174	22	146	Polypodiaceae undiff.	Monolete fern spores	VACR
Nielsen_b1	1233	2	1199	Triticum-type	Triticum-type	HERB
Nielsen_b1	1710	5	1710	Isoëtes	Isoëtes	AQVP
Nielsen_b1	2597	3	468	Rhamnus frangula	Frangula alnus	TRSH
