samplename	original_varname	acc_varname	groupid	count	percentage
Leipe_b7	Abies	Abies	TRSH	10	1.9
Leipe_b7	Alnus fruticosa	Alnus viridis	TRSH	2	0.38
Leipe_b7	Betula sect. Albae	Betula pubescens-type	TRSH	67	12.74
Leipe_b7	Pinaceae	Pinaceae	TRSH	10	1.9
Leipe_b7	Pinus subgen. Haploxylon	Pinus cembra-type	TRSH	9	1.71
Leipe_b7	Pinus subgen. Diploxylon	Pinus sylvestris-type	TRSH	4	0.76
Leipe_b7	Rhus-type	Rhus-type	TRSH	22	4.18
Leipe_b7	Rosaceae	Rosaceae	TRSH	6	1.14
Leipe_b7	Salix	Salix	TRSH	6	1.14
Leipe_b7	Sorbus-type	Sorbus-type	TRSH	77	14.64
Leipe_b7	Ulmus	Ulmus/Zelkova	TRSH	3	0.57
Leipe_b7	Artemisia	Artemisia	HERB	13	2.47
Leipe_b7	Asteraceae subfam. Cichorioideae	Asteraceae subf. Cichorioideae	HERB	5	0.95
Leipe_b7	Cyperaceae	Cyperaceae	HERB	13	2.47
Leipe_b7	Herbs	Herbs	UPHE	109	20.72
Leipe_b7	Impatiens	Impatiens	HERB	1	0.19
Leipe_b7	Asteraceae matricaria-type	Matricaria-type	HERB	1	0.19
Leipe_b7	Pedicularis	Pedicularis	HERB	1	0.19
Leipe_b7	Poaceae	Poaceae	HERB	35	6.65
Leipe_b7	Ranunculaceae	Ranunculaceae	HERB	8	1.52
Leipe_b7	Asteraceae saussurea-type	Saussurea-type	HERB	1	0.19
Leipe_b7	Saxifragaceae	Saxifragaceae	HERB	5	0.95
Leipe_b7	Scrophulariaceae	Scrophulariaceae (colporate-reticulate)	HERB	6	1.14
Leipe_b7	Asteraceae senecio-type	Senecio-type	HERB	13	2.47
Leipe_b7	Ranunculaceae thalictrum	Thalictrum	HERB	1	0.19
Leipe_b7	Equisetum	Equisetum	VACR	3	0.57
Leipe_b7	Lycopodium annotinum	Lycopodium annotinum-type	VACR	5	0.95
Leipe_b7	Lycopodium clavatum	Lycopodium clavatum	VACR	1	0.19
Leipe_b7	Polypodiaceae	Monolete fern spores	VACR	1	0.19
Leipe_b7	Spores, trilete	Trilete spore(s)	VACR	88	16.73
Leipe_b7	Centropyxis sp.	Centropyxis	ALGA	27	5.13
Leipe_b7	Pollen, terrestrial	Indeterminable: unknown	INUN	7	
Leipe_b7	Trees and shrubs	Indeterminable: unknown	INUN	210	
Leipe_b7	Pollen total	Indeterminable: unknown	INUN	326	
Leipe_b7	Arcella sp.	Arcella	RHIZ	2	
Leipe_b7	Glomus	Glomus	FUNG	52	
Leipe_b7	Marker	Marker (counted)	NOPO	1583	
Leipe_b7	Stomata	Stomata	VEMI	1	
Leipe_b7	Cyclopyxis sp.	Testate amoebae	NOPO	3	
