samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Tonkov_t1	2	2	2	Acer	Acer campestre-type	TRSH
Tonkov_t1	5	9	5	Alnus	Alnus	TRSH
Tonkov_t1	7	4	7	Artemisia	Artemisia	HERB
Tonkov_t1	12	17	12	Betula	Betula	TRSH
Tonkov_t1	13	7	13	Brassicaceae	Brassicaceae	HERB
Tonkov_t1	24	7	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Tonkov_t1	45	2	45	Filipendula	Filipendula	HERB
Tonkov_t1	47	3	47	Fraxinus excelsior	Fraxinus excelsior-type	TRSH
Tonkov_t1	57	1	57	Juglans	Juglans	TRSH
Tonkov_t1	58	3	58	Juniperus	Juniperus communis-type	TRSH
Tonkov_t1	60	1	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Tonkov_t1	80	27	80	Poaceae	Poaceae	HERB
Tonkov_t1	107	1	107	Sorbus	Sorbus-type	TRSH
Tonkov_t1	126	42	126	Picea	Picea	TRSH
Tonkov_t1	152	7	86	Quercus robur-type	Quercus robur-type	TRSH
Tonkov_t1	192	20	42	Fagus	Fagus	TRSH
Tonkov_t1	201	11	31	Corylus	Corylus	TRSH
Tonkov_t1	560	25	321	Abies	Abies	TRSH
Tonkov_t1	563	6	16	Carpinus betulus	Carpinus betulus	TRSH
Tonkov_t1	606	3	606	Gentiana	Gentiana	HERB
Tonkov_t1	626	1	512	Potentilla-type	Potentilla-type	HERB
Tonkov_t1	727	3	94	Rumex	Rumex/Oxyria	HERB
Tonkov_t1	942	5	942	Vaccinium-type	Vaccinium-type	TRSH
Tonkov_t1	943	3	3	Achillea-type	Matricaria-type	HERB
Tonkov_t1	1049	217	125	Pinus diploxylon-type	Pinus sylvestris-type	TRSH
Tonkov_t1	1051	5	84	Quercus cerris-type	Quercus cerris-type	TRSH
Tonkov_t1	1062	1	29	Centaurea jacea-type	Centaurea nigra-type	HERB
Tonkov_t1	1126	2	25	Cichoriaceae	Asteraceae subf. Cichorioideae	HERB
Tonkov_t1	1247	2	772	Dryopteris-type	Dryopteris-type	VACR
Tonkov_t1	1423	2	232	Caltha-type	Caltha-type	HELO
Tonkov_t1	1775	2	228	Xanthium-type	Ambrosia/Xanthium	HERB
Tonkov_t1	2420	73	124	Pinus peuce	Pinus cembra-type	TRSH
Tonkov_t1	2422	1	205	Humulus/Cannabis-type	Humulus/Cannabis	HERB
Tonkov_t1	2429	3	274	Ranunculus-type	Ranunculus-type	HERB
Tonkov_t1	2438	1	70	Carpinus orientalis-type	Ostrya/Carpinus orientalis	TRSH
Tonkov_t1	2439	1	1442	Myosotis	Myosotis-type	HERB
Tonkov_t1	605	1	93	Galium-type	Rubiaceae	HERB
