samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a305	Abies	Abies	TRSH	0.7	0.69993001	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a305	Alnus	Alnus	TRSH	4.9	4.89951	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a305	Betula	Betula	TRSH	37.76	37.756224	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a305	Corylus	Corylus	TRSH	0.7	0.69993001	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a305	Ericaceae	Ericales (tetrad)	DWAR	6.64	6.6393361	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a305	Larix	Larix/Pseudotsuga	TRSH	3.5	3.49965	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a305	Picea	Picea	TRSH	23.43	23.427657	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a305	Pinus	Pinus	TRSH	20.63	20.627937	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a305	Quercus deciduous	Quercus robur-type	TRSH	0.7	0.69993001	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a305	Salix	Salix	TRSH	1.05	1.049895	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
