samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a251	Abies	Abies	TRSH	12.16	12.16	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a251	Alnus	Alnus	TRSH	18.63	18.63	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a251	Betula	Betula	TRSH	13.33	13.33	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a251	Carpinus	Carpinus betulus	TRSH	2.65	2.65	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a251	Fraxinus	Fraxinus	TRSH	1.57	1.57	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a251	Picea	Picea	TRSH	10.69	10.69	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a251	Pinus	Pinus	TRSH	2.34	2.34	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a251	Quercus deciduous	Quercus robur-type	TRSH	29.51	29.51	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a251	Salix	Salix	TRSH	5.88	5.88	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a251	Ulmus	Ulmus/Zelkova	TRSH	3.24	3.24	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
