samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a466	Abies	Abies	TRSH	5.45	5.45	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a466	Alnus	Alnus	TRSH	7.27	7.27	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a466	Betula	Betula	TRSH	29.82	29.82	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a466	Carpinus	Carpinus betulus	TRSH	0.36	0.36	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a466	Corylus	Corylus	TRSH	6.67	6.67	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a466	Juglans	Juglans	TRSH	3.76	3.76	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a466	Picea	Picea	TRSH	9.58	9.58	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a466	Pinus	Pinus	TRSH	12	12	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a466	Quercus deciduous	Quercus robur-type	TRSH	20.73	20.73	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a466	Ulmus	Ulmus/Zelkova	TRSH	4.36	4.36	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
