samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Mrotzek_b1	842	3	842	Amphitrema flavum	Amphitrema flavum	RHIZ
Mrotzek_b1	660	1	308	Arcella	Arcella	RHIZ
Mrotzek_b1	843	1	843	Assulina seminulum	Assulina seminulum	RHIZ
Mrotzek_b1	817	4	817	Asterosporium asterospermum	Asterosporium asterospermum	FUNG
Mrotzek_b1	845	706	845	EMA 6	EMA 6	INUN
Mrotzek_b1	846	2525	846	EMA 9	EMA 9	INUN
Mrotzek_b1	847	27	277	Farn-Sporangium Bruchstück	Pteridophyta: sporangia	VEMI
Mrotzek_b1	848	30	177	HdV 112	Indeterminable: unknown	INUN
Mrotzek_b1	849	1	177	HdV 128B	Indeterminable: unknown	INUN
Mrotzek_b1	850	6	177	HdV 207 Glomus cf. fasciculatum	Indeterminable: unknown	INUN
Mrotzek_b1	851	155	177	HdV 44 Ustulina deusta	Indeterminable: unknown	INUN
Mrotzek_b1	852	3	177	HdV 569	Indeterminable: unknown	INUN
Mrotzek_b1	853	5	177	HdV 8b	Indeterminable: unknown	INUN
Mrotzek_b1	856	1	856	Micodalyellia armigera	Micodalyellia armigera	FUNG
Mrotzek_b1	860	1	860	Tilletia sphagni	Tilletia sphagni	FUNG
Mrotzek_b1	861	28	177	indet.	Indeterminable: unknown	INUN
Mrotzek_b1	862	1	862	Charred particles >100 µm	Charred particles >100 µm	NOPO
Mrotzek_b1	863	57	863	Markasit	Markasit	NOPO
Mrotzek_b1	864	295	559	Exotic marker (Lycopodium) counted	Lycopodium (counted)	NOPO
Mrotzek_b1	865	20848	692	Exot (Lycopodium) added	Lycopodium (added)	NOPO
Mrotzek_b1	866	0.5	866	Volumen	Volume or mass examined	NOPO
Mrotzek_b1	5	25	5	Alnus	Alnus	TRSH
Mrotzek_b1	7	1	7	Artemisia	Artemisia	HERB
Mrotzek_b1	11	1	11	Aster type	Aster-type	HERB
Mrotzek_b1	12	53	12	Betula	Betula	TRSH
Mrotzek_b1	18	1	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Mrotzek_b1	33	15	33	Cyperaceae	Cyperaceae	HERB
Mrotzek_b1	45	1	45	Filipendula	Filipendula	HERB
Mrotzek_b1	75	156	75	Pinus	Pinus	TRSH
Mrotzek_b1	87	1	87	Ranunculus acris type	Ranunculus acris-type	HERB
Mrotzek_b1	126	9	126	Picea	Picea	TRSH
Mrotzek_b1	144	9	144	Sphagnum	Sphagnum	BRYO
Mrotzek_b1	186	24	16	Carpinus type	Carpinus betulus	TRSH
Mrotzek_b1	189	29	189	Quercus	Quercus	TRSH
Mrotzek_b1	190	2	190	Fraxinus	Fraxinus	TRSH
Mrotzek_b1	192	339	42	Fagus	Fagus	TRSH
Mrotzek_b1	194	1	194	Juglans regia type	Juglans regia	TRSH
Mrotzek_b1	201	3	31	Corylus	Corylus	TRSH
Mrotzek_b1	215	311	215	Athyrium filix-femina	Athyrium filix-femina	VACR
Mrotzek_b1	226	5	3	Anthemis type	Matricaria-type	HERB
Mrotzek_b1	243	1	121	Vicia type	Vicia-type	HERB
Mrotzek_b1	246	3	246	Sinapis type	Sinapis-type	HERB
Mrotzek_b1	249	45	80	Wild grass group	Poaceae	HERB
Mrotzek_b1	250	13	95	Rumex acetosa type	Rumex acetosa-type	HERB
Mrotzek_b1	256	8	256	Secale cereale	Secale cereale	HERB
Mrotzek_b1	262	1	262	Polygonum aviculare type	Polygonum aviculare-type	HERB
Mrotzek_b1	275	1175	146	Monolete spore without perine	Monolete fern spores	VACR
Mrotzek_b1	818	1	818	Avena Triticum group	Avena/Triticum-type	HERB
Mrotzek_b1	821	3	462	Centaurea cyanus	Centaurea cyanus-type	HERB
Mrotzek_b1	822	1	22	Cerealia undiff.	Cerealia-type	HERB
Mrotzek_b1	823	2	24	Chenopodiaceae and Amaran.	Chenopodiaceae/Amaranthaceae	HERB
Mrotzek_b1	824	21	824	Dryopteris cristata type	Dryopteris cristata-type	VACR
Mrotzek_b1	827	1	22	Hordeum group	Cerealia-type	HERB
Mrotzek_b1	831	5	831	Lamium album-Typ	Lamium album-type	HERB
Mrotzek_b1	837	1	153	Tilia cordata-Typ	Tilia cordata-type	TRSH
Mrotzek_b1	838	1	49	Ulex type	Genista-type	TRSH
Mrotzek_b1	839	1	154	Ulmus glabra type	Ulmus/Zelkova	TRSH
Mrotzek_b1	840	28	453	Urtica dioica type	Urtica dioica-type	HERB
Mrotzek_b1	844	1	25	Asteraceae liguliflorae	Asteraceae subf. Cichorioideae	HERB
Mrotzek_b1	854	1	13	Hornungia type	Brassicaceae	HERB
Mrotzek_b1	855	8	855	Impatiens	Impatiens	HERB
Mrotzek_b1	857	5	146	Monolete spore without perine cl.	Monolete fern spores	VACR
Mrotzek_b1	858	1	160	Serratula type	Asteraceae subf. Asteroideae	HERB
Mrotzek_b1	859	2	859	Thelypteris palustris	Thelypteris palustris	VACR
Mrotzek_b1	833	1	92	Rosaceae non-operculate	Rosaceae	TRSH
Mrotzek_b1	245	9	93	Galium type	Rubiaceae	HERB
