samplename	original_varname	acc_varname	groupid	count	percentage
Stojakowits_a5	Abies	Abies	TRSH	12	0.91
Stojakowits_a5	Alnus	Alnus	TRSH	83	6.27
Stojakowits_a5	Betula	Betula	TRSH	93	7.02
Stojakowits_a5	Calluna vulgaris	Calluna vulgaris	TRSH	11	0.83
Stojakowits_a5	Carpinus	Carpinus betulus	TRSH	9	0.68
Stojakowits_a5	Corylus	Corylus	TRSH	43	3.25
Stojakowits_a5	Fagus	Fagus	TRSH	121	9.14
Stojakowits_a5	Fraxinus	Fraxinus	TRSH	19	1.44
Stojakowits_a5	Picea	Picea	TRSH	407	30.74
Stojakowits_a5	Pinus	Pinus	TRSH	289	21.83
Stojakowits_a5	Quercus	Quercus	TRSH	33	2.49
Stojakowits_a5	Salix	Salix	TRSH	2	0.15
Stojakowits_a5	Ulmus	Ulmus/Zelkova	TRSH	2	0.15
Stojakowits_a5	Vaccinium-Typ	Vaccinium-type	TRSH	23	1.74
Stojakowits_a5	Viburnum	Viburnum	TRSH	1	0.08
Stojakowits_a5	Apiaceae	Apiaceae	HERB	2	0.15
Stojakowits_a5	Artemisia	Artemisia	HERB	2	0.15
Stojakowits_a5	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	2	0.15
Stojakowits_a5	Brassicaceae	Brassicaceae	HERB	1	0.08
Stojakowits_a5	Campanulaceae	Campanulaceae	HERB	1	0.08
Stojakowits_a5	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	1	0.08
Stojakowits_a5	Cyperaceae	Cyperaceae	HERB	18	1.36
Stojakowits_a5	Matricaria type	Matricaria-type	HERB	1	0.08
Stojakowits_a5	Melampyrum	Melampyrum	HERB	1	0.08
Stojakowits_a5	Plantago lanceolata	Plantago lanceolata-type	HERB	29	2.19
Stojakowits_a5	Plantago major/media	Plantago major/P. media-type	HERB	2	0.15
Stojakowits_a5	Poaceae	Poaceae	HERB	96	7.25
Stojakowits_a5	Ranunculus acris type	Ranunculus acris-type	HERB	2	0.15
Stojakowits_a5	Rubiaceae	Rubiaceae	HERB	1	0.08
Stojakowits_a5	Rumex-Typ	Rumex/Oxyria	HERB	2	0.15
Stojakowits_a5	Senecio type	Senecio-type	HERB	3	0.23
Stojakowits_a5	Urticaceae	Urticaceae	HERB	6	0.45
Stojakowits_a5	Polypodiaceae	Monolete fern spores	VACR	4	0.3
Stojakowits_a5	Pteridium	Pteridium aquilinum	VACR	1	0.08
Stojakowits_a5	Sphagnum	Sphagnum	BRYO	1	0.08
