samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a278	Abies	Abies	TRSH	4.22	4.22	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a278	Acer	Acer campestre-type	TRSH	1.27	1.27	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a278	Alnus	Alnus	TRSH	16.46	16.46	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a278	Betula	Betula	TRSH	46.84	46.84	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a278	Carpinus	Carpinus betulus	TRSH	2.53	2.53	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a278	Corylus	Corylus	TRSH	2.11	2.11	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a278	Picea	Picea	TRSH	4.22	4.22	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a278	Pinus	Pinus	TRSH	7.58	7.58	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a278	Quercus deciduous	Quercus robur-type	TRSH	12.66	12.66	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a278	Ulmus	Ulmus/Zelkova	TRSH	2.11	2.11	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
