samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a503	Abies	Abies	TRSH	9.03	9.0290971	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a503	Alnus	Alnus	TRSH	9.7	9.6990301	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a503	Betula	Betula	TRSH	14.72	14.718528	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a503	Corylus	Corylus	TRSH	0.33	0.329967	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a503	Juglans	Juglans	TRSH	2.34	2.339766	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a503	Picea	Picea	TRSH	18.73	18.728127	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a503	Pinus	Pinus	TRSH	26.76	26.757324	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a503	Quercus deciduous	Quercus robur-type	TRSH	11.37	11.368863	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a503	Salix	Salix	TRSH	1.34	1.339866	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a503	Ulmus	Ulmus/Zelkova	TRSH	5.69	5.6894311	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
