samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a617	Abies	Abies	TRSH	6.56	6.5593441	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a617	Alnus	Alnus	TRSH	2.49	2.489751	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a617	Betula	Betula	TRSH	12.22	12.218778	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a617	Corylus	Corylus	TRSH	0.45	0.449955	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a617	Ericaceae	Ericales (tetrad)	DWAR	5.66	5.6594341	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a617	Larix	Larix/Pseudotsuga	TRSH	18.55	18.548145	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a617	Picea	Picea	TRSH	43.67	43.665633	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a617	Pinus	Pinus	TRSH	9.28	9.2790721	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a617	Quercus deciduous	Quercus robur-type	TRSH	0.9	0.89991001	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a617	Salix	Salix	TRSH	0.23	0.229977	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
