samplename	original_varname	acc_varname	groupid	count	percentage
Mercuri_i4	Alnus	Alnus	TRSH	4	1.6
Mercuri_i4	Juglans	Juglans	TRSH	6	2.4
Mercuri_i4	Cupressus	Juniperus-type	TRSH	2	0.8
Mercuri_i4	Pinus	Pinus	TRSH	6	2.4
Mercuri_i4	Platanus	Platanus	TRSH	1	0.4
Mercuri_i4	Populus	Populus	TRSH	2	0.8
Mercuri_i4	Asteroideae	Asteraceae subf. Asteroideae	HERB	1	0.4
Mercuri_i4	Cichorieae	Asteraceae subf. Cichorioideae	HERB	6	2.4
Mercuri_i4	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	2	0.8
Mercuri_i4	Plantago	Plantago	HERB	19	7.6
Mercuri_i4	Poaceae wild grass group	Poaceae	HERB	118	47.2
Mercuri_i4	Trifolium pratense type	Trifolium pratense-type	HERB	37	14.8
Mercuri_i4	Trifolium undiff.	Trifolium-type	HERB	36	14.4
Mercuri_i4	Urtica dioica type	Urtica dioica-type	HERB	1	0.4
Mercuri_i4	Veronica	Veronica-type	HERB	8	3.2
Mercuri_i4	Zea mays	Zea mays	HERB	1	0.4
Mercuri_i4	Carex	Carex	HELO	1	0.4
Mercuri_i4	Lycopodium (added)	Lycopodium (added)	NOPO	10679	
Mercuri_i4	Lycopodium (counted)	Lycopodium (counted)	NOPO	7	
Mercuri_i4	Pollen Sum	Pollen sums	NOPO	251	
Mercuri_i4	Weight (g)	Weight	NOPO	8.67	
