samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a448	Abies	Abies	TRSH	20.83	20.83	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a448	Alnus	Alnus	TRSH	1.96	1.96	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a448	Betula	Betula	TRSH	9.07	9.07	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a448	Carpinus	Carpinus betulus	TRSH	0.49	0.49	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a448	Fraxinus	Fraxinus	TRSH	1.47	1.47	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a448	Juglans	Juglans	TRSH	8.82	8.82	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a448	Picea	Picea	TRSH	14.95	14.95	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a448	Pinus	Pinus	TRSH	37.75	37.75	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a448	Quercus deciduous	Quercus robur-type	TRSH	2.45	2.45	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a448	Ulmus	Ulmus/Zelkova	TRSH	2.21	2.21	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
