samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Mrotzek_d1	843	1	843	Assulina seminulum	Assulina seminulum	RHIZ
Mrotzek_d1	817	18	817	Asterosporium asterospermum	Asterosporium asterospermum	FUNG
Mrotzek_d1	885	15	885	Centropyxis platystoma	Centropyxis platystoma	TEAM
Mrotzek_d1	887	1	887	Gyratrix hermaphroditus 1A	Gyratrix hermaphroditus 1A	PLAT
Mrotzek_d1	888	4	888	HdV 126 Gaeumannomyces	HdV 126 Gaeumannomyces	FUNG
Mrotzek_d1	889	17	889	HdV 128	HdV 128	INUN
Mrotzek_d1	5	23	5	Alnus	Alnus	TRSH
Mrotzek_d1	7	5	7	Artemisia	Artemisia	HERB
Mrotzek_d1	12	11	12	Betula	Betula	TRSH
Mrotzek_d1	18	1	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Mrotzek_d1	33	24	33	Cyperaceae	Cyperaceae	HERB
Mrotzek_d1	45	1	45	Filipendula	Filipendula	HERB
Mrotzek_d1	145	1	145	Equisetum	Equisetum	VACR
Mrotzek_d1	186	14	16	Carpinus type	Carpinus betulus	TRSH
Mrotzek_d1	190	1	190	Fraxinus	Fraxinus	TRSH
Mrotzek_d1	192	52	42	Fagus	Fagus	TRSH
Mrotzek_d1	195	6	2	Acer campestre type	Acer campestre-type	TRSH
Mrotzek_d1	201	5	31	Corylus	Corylus	TRSH
Mrotzek_d1	212	2	24	Chenopodiaceae and Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB
Mrotzek_d1	226	1	3	Anthemis type	Matricaria-type	HERB
Mrotzek_d1	712	25	712	Centropyxis aculeata	Centropyxis aculeata	ALGA
Mrotzek_d1	818	1	818	Avena Triticum group	Avena/Triticum-type	HERB
Mrotzek_d1	884	1	884	Betula/Corylus	Betula/Corylus	TRSH
Mrotzek_d1	886	2	22	Cerealia undiff. type	Cerealia-type	HERB
Mrotzek_d1	245	3	93	Galium type	Rubiaceae	HERB
Mrotzek_d1	890	1	890	HdV 128A	HdV 128A	INUN
Mrotzek_d1	891	4	891	HdV 128B	HdV 128B	INUN
Mrotzek_d1	893	4	893	HdV 142	HdV 142	INUN
Mrotzek_d1	895	1	895	HdV 179	HdV 179	INUN
Mrotzek_d1	896	4	896	HdV 229	HdV 229	INUN
Mrotzek_d1	897	35	897	HdV 30 Helicoon pluriseptatum	HdV 30 Helicoon pluriseptatum	FUNG
Mrotzek_d1	898	1	898	HdV 313D Mougeotia concave	HdV 313D Mougeotia concave	INUN
Mrotzek_d1	899	15	899	HdV 359	HdV 359	INUN
Mrotzek_d1	900	6	900	HdV 361	HdV 361	INUN
Mrotzek_d1	901	2	901	HdV 361 clumps	HdV 361 clumps	INUN
Mrotzek_d1	902	4	902	"HdV 369 ""Lemna"""	"HdV 369 ""Lemna"""	INUN
Mrotzek_d1	903	4	903	HdV 44 Ustulina deusta	HdV 44 Ustulina deusta	INUN
Mrotzek_d1	904	381	904	HdV 569	HdV 569	INUN
Mrotzek_d1	905	23	905	HdV 569 clumps	HdV 569 clumps	INUN
Mrotzek_d1	878	1	878	HdV 8B	HdV 8B	INUN
Mrotzek_d1	906	1	856	Micodalyella armigera Type 1A	Micodalyellia armigera	FUNG
Mrotzek_d1	907	2	907	Neorhabdocoela Oocytes Teile	Neorhabdocoela Oocytes Teile	PLAT
Mrotzek_d1	915	2	915	charcoal <0,025mm	Charcoal <25µm	CHAR
Mrotzek_d1	916	21	916	charcoal >0,025mm	Charcoal >25µm	CHAR
Mrotzek_d1	917	1	917	charcoal >0,100mm	Charcoal >100µm	CHAR
Mrotzek_d1	830	174	177	indet. Pollen	Indeterminable: unknown	INUN
Mrotzek_d1	918	152	881	exot counted	Exotics (counted)	NOPO
Mrotzek_d1	919	10679	919	exot added	Exotics (added)	NOPO
Mrotzek_d1	920	0.25	883	volume [cm³]	Sample volume (ml)	NOPO
Mrotzek_d1	75	79	75	Pinus	Pinus	TRSH
Mrotzek_d1	87	2	87	Ranunculus acris type	Ranunculus acris-type	HERB
Mrotzek_d1	96	5	96	Rumex acetosella	Rumex acetosella	HERB
Mrotzek_d1	126	6	126	Picea	Picea	TRSH
Mrotzek_d1	144	1	144	Sphagnum	Sphagnum	BRYO
Mrotzek_d1	187	1	187	Tilia	Tilia	TRSH
Mrotzek_d1	189	106	189	Quercus	Quercus	TRSH
Mrotzek_d1	246	4	246	Sinapis type	Sinapis-type	HERB
Mrotzek_d1	249	46	80	Wild grass group	Poaceae	HERB
Mrotzek_d1	250	2	95	Rumex acetosa type	Rumex acetosa-type	HERB
Mrotzek_d1	254	11	254	Sparganium erectum type	Sparganium erectum	HELO
Mrotzek_d1	256	4	256	Secale cereale	Secale cereale	HERB
Mrotzek_d1	261	4	261	Hornungia type	Hornungia-type	HERB
Mrotzek_d1	590	5	6	Umbelliferae	Apiaceae	HERB
Mrotzek_d1	827	16	22	Hordeum group	Cerealia-type	HERB
Mrotzek_d1	892	3	892	HdV 130 Spirogyra smooth	HdV 130 Spirogyra smooth	ALGA
Mrotzek_d1	894	778	894	HdV 170 Rivularia	HdV 170 Rivularia	ALGA
Mrotzek_d1	908	6	908	Oenanthe fistulosa type	Oenanthe	HERB
Mrotzek_d1	909	2	909	Pediastrum boryanum	Pediastrum boryanum	ALGA
Mrotzek_d1	910	2	662	Pediastrum spec.	Pediastrum	ALGA
Mrotzek_d1	911	10	146	Polypodiaceae without perine	Monolete fern spores	VACR
Mrotzek_d1	912	1	912	Potamogeton subgenus Potamogeton type	Potamogeton natans-type	AQUA
Mrotzek_d1	913	1	176	Typha angustifolia	Sparganium-type	AQUA
Mrotzek_d1	914	1	914	Typha latifolia type	Typha latifolia-type	AQUA
