samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a186	Alnus	Alnus	TRSH	34.15	34.15	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a186	Betula	Betula	TRSH	0.81	0.81	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a186	Castanopsis	Castanopsis	TRSH	4.07	4.07	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a186	Cryptomeria	Cryptomeria-type	TRSH	4.39	4.39	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a186	Fagus	Fagus	TRSH	3.25	3.25	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a186	Fraxinus	Fraxinus	TRSH	3.58	3.58	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a186	Ilex	Ilex	TRSH	20.33	20.33	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a186	Juglans	Juglans	TRSH	6.18	6.18	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a186	Pinus	Pinus	TRSH	0.8	0.8	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a186	Quercus deciduous	Quercus robur-type	TRSH	22.44	22.44	GroupID taken from POLNET. Only one taxon matched that acc_varname.
