samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a400	Abies	Abies	TRSH	13.31	13.31	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a400	Alnus	Alnus	TRSH	1.37	1.37	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a400	Betula	Betula	TRSH	5.8	5.8	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a400	Juglans	Juglans	TRSH	15.7	15.7	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a400	Picea	Picea	TRSH	9.22	9.22	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a400	Pinus	Pinus	TRSH	50.51	50.51	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a400	Quercus deciduous	Quercus robur-type	TRSH	1.02	1.02	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a400	Salix	Salix	TRSH	0.68	0.68	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a400	Tilia	Tilia	TRSH	1.71	1.71	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a400	Ulmus	Ulmus/Zelkova	TRSH	0.68	0.68	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
