samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a524	Abies	Abies	TRSH	12.21	12.208779	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a524	Alnus	Alnus	TRSH	1.07	1.069893	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a524	Betula	Betula	TRSH	26.26	26.257374	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a524	Carpinus	Carpinus betulus	TRSH	0.1	0.099990001	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a524	Corylus	Corylus	TRSH	1.65	1.649835	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a524	Juglans	Juglans	TRSH	4.07	4.069593	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a524	Picea	Picea	TRSH	7.75	7.7492251	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a524	Pinus	Pinus	TRSH	35.66	35.656434	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a524	Quercus deciduous	Quercus robur-type	TRSH	3.39	3.389661	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a524	Ulmus	Ulmus/Zelkova	TRSH	7.85	7.8492151	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
