samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Hjelle_a28	5	194	5	Alnus	Alnus	TRSH
Hjelle_a28	12	228	12	Betula	Betula	TRSH
Hjelle_a28	31	48	31	Corylus avellana	Corylus	TRSH
Hjelle_a28	126	1	126	Picea	Picea	TRSH
Hjelle_a28	107	2	107	Sorbus	Sorbus-type	TRSH
Hjelle_a28	189	31	189	Quercus	Quercus	TRSH
Hjelle_a28	58	31	58	Juniperus	Juniperus communis-type	TRSH
Hjelle_a28	99	1	99	Salix	Salix	TRSH
Hjelle_a28	33	27	33	Cyperaceae	Cyperaceae	HERB
Hjelle_a28	45	3	45	Filipendula	Filipendula	HERB
Hjelle_a28	232	1	232	Caltha type	Caltha-type	HELO
Hjelle_a28	986	1	603	Cirsium type	Cirsium	HERB
Hjelle_a28	60	1	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Hjelle_a28	87	2	87	Ranunculus acris type	Ranunculus acris-type	HERB
Hjelle_a28	699	3	512	Potentilla type	Potentilla-type	HERB
Hjelle_a28	493	1	493	Valeriana	Valeriana	HERB
Hjelle_a28	2392	1	989	Succisa	Succisa-type	HERB
Hjelle_a28	146	136	146	Polypodiaceae	Monolete fern spores	VACR
Hjelle_a28	431	1	180	Pteridium	Pteridium aquilinum	VACR
Hjelle_a28	667	5	214	Polypodium vulgare	Polypodium	VACR
Hjelle_a28	6	2	6	Apiaceae	Apiaceae	HERB
Hjelle_a28	79	2	79	Plantago major	Plantago major	HERB
Hjelle_a28	80	116	80	Poaceae	Poaceae	HERB
Hjelle_a28	144	39	144	Sphagnum	Sphagnum	BRYO
Hjelle_a28	154	2	154	Ulmus	Ulmus/Zelkova	TRSH
Hjelle_a28	190	3	190	Fraxinus	Fraxinus	TRSH
Hjelle_a28	192	1	42	Fagus	Fagus	TRSH
Hjelle_a28	457	50	457	Calluna vulgaris	Calluna vulgaris	TRSH
Hjelle_a28	473	2	473	Melampyrum	Melampyrum	HERB
Hjelle_a28	788	272	125	Pinus sylvestris	Pinus sylvestris-type	TRSH
Hjelle_a28	964	1	184	Huperzia selago	Huperzia selago	VACR
Hjelle_a28	965	1	183	Lycopodium annotinum	Lycopodium annotinum-type	VACR
Hjelle_a28	1365	2	25	Asteraceae Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Hjelle_a28	1406	7	153	Tilia cordata	Tilia cordata-type	TRSH
Hjelle_a28	1809	1	21	Cerastium fontanum type	Cerastium-type	HERB
Hjelle_a28	1928	1	1111	Avena type	Avena-type	HERB
Hjelle_a28	2627	12	1320	Gymnocarpium dryopteris type	Gymnocarpium dryopteris	VACR
Hjelle_a28	2598	1	141	Rubus idaeus	Rubus	TRSH
Hjelle_a28	2601	22	977	Myrica gale	Myrica	TRSH
Hjelle_a28	2602	8	942	Vaccinium type	Vaccinium-type	TRSH
Hjelle_a28	2605	1	588	Anemone type	Anemone nemorosa-type	HERB
Hjelle_a28	2606	1	21	Cerastium group	Cerastium-type	HERB
Hjelle_a28	2607	1	2607	Cornus suecica type	Cornus suecica	TRSH
Hjelle_a28	2616	2	1582	Ranunculus flammula type	Ranunculus flammula-type	HELO
Hjelle_a28	2618	2	95	Rumex sect. Acetosa	Rumex acetosa-type	HERB
Hjelle_a28	2619	2	1084	Rumex longifolius type	Rumex aquaticus-type	HERB
Hjelle_a28	245	1	93	Galium type	Rubiaceae	HERB
