samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Lapteva_b10	149	1	149	Abies sibirica	Abies sibirica	TRSH
Lapteva_b10	126	11	126	Picea	Picea	TRSH
Lapteva_b10	150	200	125	Pinus sylvestris=Pinus s/g Diploxylon	Pinus sylvestris-type	TRSH
Lapteva_b10	128	150	128	Betula sect. Albae	Betula pubescens-type	TRSH
Lapteva_b10	152	3	86	Quercus robur-type	Quercus robur-type	TRSH
Lapteva_b10	155	4	155	Alnus glutinosa-type	Alnus glutinosa-type	TRSH
Lapteva_b10	80	20	80	Poaceae	Poaceae	HERB
Lapteva_b10	7	25	7	Artemisia	Artemisia	HERB
Lapteva_b10	24	9	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Lapteva_b10	6	9	6	Apiaceae	Apiaceae	HERB
Lapteva_b10	160	10	160	Asteraceae/Asteroideae	Asteraceae subf. Asteroideae	HERB
Lapteva_b10	161	6	25	Asteraceae/Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Lapteva_b10	41	3	41	Fabaceae	Fabaceae	HERB
Lapteva_b10	59	2	59	Lamiaceae	Lamiaceae	HERB
Lapteva_b10	138	8	138	Polygonaceae	Polygonaceae	HERB
Lapteva_b10	171	5	112	Ranunculaceae/Thalictrum-type	Thalictrum	HERB
Lapteva_b10	92	9	92	Rosaceae	Rosaceae	TRSH
Lapteva_b10	93	2	93	Rubiaceae	Rubiaceae	HERB
Lapteva_b10	177	3	177	Pollen gen. indet.	Indeterminable: unknown	INUN
Lapteva_b10	178	1	146	Polypodiophyta	Monolete fern spores	VACR
Lapteva_b10	147	10	147	Bryales	Bryophyte spores	BRYO
