samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a556	Abies	Abies	TRSH	6.29	6.2887423	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a556	Alnus	Alnus	TRSH	4.79	4.7890422	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a556	Betula	Betula	TRSH	17.37	17.366527	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a556	Larix	Larix/Pseudotsuga	TRSH	1.8	1.7996401	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a556	Picea	Picea	TRSH	56.89	56.878624	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a556	Pinus	Pinus	TRSH	10.78	10.777844	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a556	Quercus deciduous	Quercus robur-type	TRSH	0.3	0.29994001	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a556	Salix	Salix	TRSH	0.3	0.29994001	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a556	Tilia	Tilia	TRSH	0.3	0.29994001	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a556	Ulmus	Ulmus/Zelkova	TRSH	1.2	1.19976	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
