samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a459	Abies	Abies	TRSH	7.59	7.5884823	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a459	Alnus	Alnus	TRSH	0.17	0.16996601	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a459	Betula	Betula	TRSH	5.45	5.4489102	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a459	Corylus	Corylus	TRSH	0.66	0.65986803	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a459	Picea	Picea	TRSH	44.88	44.871026	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a459	Pinus	Pinus	TRSH	22.61	22.605479	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a459	Quercus deciduous	Quercus robur-type	TRSH	1.65	1.6496701	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a459	Tilia	Tilia	TRSH	16.67	16.666667	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a459	Ulmus	Ulmus/Zelkova	TRSH	0.17	0.16996601	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a459	Viburnum	Viburnum	TRSH	0.17	0.16996601	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
