samplename	original_varname	acc_varname	groupid	count	percentage	notes
Lopez_b8	Abies	Abies	TRSH	2	0.47281324	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lopez_b8	Alnus	Alnus	TRSH	2	0.47281324	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lopez_b8	Betula	Betula	TRSH	16	3.7825059	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lopez_b8	Carpinus betulus	Carpinus betulus	TRSH	8	1.891253	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopez_b8	Castanea	Castanea sativa	TRSH	4	0.94562648	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopez_b8	Corylus	Corylus	TRSH	6	1.4184397	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lopez_b8	Cytisus type	Cytisus-type	TRSH	4	0.94562648	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopez_b8	Daphne type	Daphne	DWAR	4	0.94562648	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopez_b8	Fagus	Fagus	TRSH	38	8.9834515	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lopez_b8	Juglans	Juglans	TRSH	4	0.94562648	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lopez_b8	Juniperus type	Juniperus-type	TRSH	22	5.2009456	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopez_b8	Pinus sylvestris/nigra type	Pinus sylvestris-type	TRSH	72	17.021277	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopez_b8	Prunus/Rosa/Rubus type	Rosaceae	TRSH	4	0.94562648	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Lopez_b8	Rosaceae undiff.	Rosaceae	TRSH	1	0.23640662	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Lopez_b8	Ulmus	Ulmus/Zelkova	TRSH	2	0.47281324	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Lopez_b8	Vaccinium	Vaccinium	DWAR	2	0.47281324	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopez_b8	Apiaceae	Apiaceae	HERB	2	0.47281324	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lopez_b8	Aster type	Aster-type	HERB	10	2.3640662	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopez_b8	Cardueae	Asteraceae subf. Carduoideae	HERB	4	0.94562648	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lopez_b8	Cichorioideae	Asteraceae subf. Cichorioideae	HERB	4	0.94562648	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lopez_b8	Brassicaceae	Brassicaceae	HERB	8	1.891253	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Lopez_b8	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	4	0.94562648	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopez_b8	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB	12	2.8368794	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Lopez_b8	Cyperaceae	Cyperaceae	HERB	2	0.47281324	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
