samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a640	Abies	Abies	TRSH	15.76	15.76	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a640	Alnus	Alnus	TRSH	5.79	5.79	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a640	Betula	Betula	TRSH	14.47	14.47	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a640	Ericaceae	Ericales (tetrad)	DWAR	20.9	20.9	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a640	Larix	Larix/Pseudotsuga	TRSH	5.79	5.79	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a640	Myrica	Myrica	TRSH	14.79	14.79	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a640	Picea	Picea	TRSH	19.61	19.61	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a640	Pinus	Pinus	TRSH	2.25	2.25	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a640	Quercus deciduous	Quercus robur-type	TRSH	0.32	0.32	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a640	Ulmus	Ulmus/Zelkova	TRSH	0.32	0.32	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
