samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a565	Abies	Abies	TRSH	13.19	13.188681	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a565	Alnus	Alnus	TRSH	7.33	7.3292671	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a565	Betula	Betula	TRSH	7.69	7.6892311	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a565	Larix	Larix/Pseudotsuga	TRSH	1.83	1.829817	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a565	Picea	Picea	TRSH	40.29	40.285971	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a565	Pinus	Pinus	TRSH	27.11	27.107289	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a565	Quercus deciduous	Quercus robur-type	TRSH	1.1	1.09989	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a565	Salix	Salix	TRSH	0.73	0.72992701	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a565	Tilia	Tilia	TRSH	0.37	0.369963	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a565	Ulmus	Ulmus/Zelkova	TRSH	0.37	0.369963	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
