samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a553	Abies	Abies	TRSH	9.59	9.59	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a553	Acer	Acer campestre-type	TRSH	0.55	0.55	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a553	Alnus	Alnus	TRSH	0.27	0.27	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a553	Betula	Betula	TRSH	25.21	25.21	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a553	Corylus	Corylus	TRSH	0.55	0.55	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a553	Picea	Picea	TRSH	15.34	15.34	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a553	Pinus	Pinus	TRSH	40.27	40.27	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a553	Quercus deciduous	Quercus robur-type	TRSH	4.11	4.11	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a553	Tilia	Tilia	TRSH	3.56	3.56	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a553	Ulmus	Ulmus/Zelkova	TRSH	0.55	0.55	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
