samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Galka_a1	5	9	5	Alnus	Alnus	TRSH
Galka_a1	12	20	12	Betula	Betula	TRSH
Galka_a1	16	9	16	Carpinus	Carpinus betulus	TRSH
Galka_a1	24	2	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Galka_a1	33	1	33	Cyperaceae	Cyperaceae	HERB
Galka_a1	75	430	75	Pinus	Pinus	TRSH
Galka_a1	80	1	80	Poaceae	Poaceae	HERB
Galka_a1	126	12	126	Picea	Picea	TRSH
Galka_a1	154	1	154	Ulmus	Ulmus/Zelkova	TRSH
Galka_a1	189	5	189	Quercus	Quercus	TRSH
Galka_a1	190	1	190	Fraxinus	Fraxinus	TRSH
Galka_a1	201	4	31	Corylus	Corylus	TRSH
Galka_a1	1065	2	22	Cerealia-type	Cerealia-type	HERB
