samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Schofield_a5	5	1	5	Alnus	Alnus	TRSH
Schofield_a5	126	1	126	Picea	Picea	TRSH
Schofield_a5	937	434	128	Betula pubescens	Betula pubescens-type	TRSH
Schofield_a5	938	3	938	Betula glandulosa	Betula glandulosa	TRSH
Schofield_a5	99	19	99	Salix	Salix	TRSH
Schofield_a5	6	1	6	Apiaceae	Apiaceae	HERB
Schofield_a5	33	1	33	Cyperaceae	Cyperaceae	HERB
Schofield_a5	80	28	80	Poaceae	Poaceae	HERB
Schofield_a5	95	1	95	Rumex acetosa	Rumex acetosa-type	HERB
Schofield_a5	954	10	87	Ranunculus acris	Ranunculus acris-type	HERB
Schofield_a5	959	1	959	Thalictrum alpinum	Thalictrum alpinum-type	HERB
Schofield_a5	963	1	145	Equisitum	Equisetum	VACR
Schofield_a5	965	7	183	Lycopodium annotinum	Lycopodium annotinum-type	VACR
Schofield_a5	970	1	177	Damaged/indeterminable	Indeterminable: unknown	INUN
Schofield_a5	941	1	58	Juniperus communis	Juniperus communis-type	TRSH
Schofield_a5	967	5	146	Pteropsida (monolete) indet.	Monolete fern spores	VACR
