samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Champvillair_a9	677	2	557	Sporormiella	Sporormiella-type	FUNG
Champvillair_a9	693	8	693	Volume (cm3)	Volume of sample (cm3)	NOPO
Champvillair_a9	700	242	559	Lycopodium cont	Lycopodium (counted)	NOPO
Champvillair_a9	701	8	701	Carboni piccoli contati	Charcoal <50µm	CHAR
Champvillair_a9	703	18402	695	Concentrazione pollinica (gran/cm3)	Concentration pollen	NOPO
Champvillair_a9	704	225	704	Concentrazione carbone P (Part/cm3)	Charcoal <50µm concentration	CHAR
Champvillair_a9	706	225	706	Concentrazione carbone tot (Part/cm3)	Concentration charcoal	CHAR
Champvillair_a9	5	59	5	Alnus	Alnus	TRSH
Champvillair_a9	7	1	7	Artemisia	Artemisia	HERB
Champvillair_a9	12	6	12	Betula	Betula	TRSH
Champvillair_a9	18	4	18	Caryophyllaceae	Caryophyllaceae (periporate excl. Paronychioideae)	HERB
Champvillair_a9	33	40	33	Cyperaceae	Cyperaceae	HERB
Champvillair_a9	57	2	57	Juglans	Juglans	TRSH
Champvillair_a9	99	2	99	Salix	Salix	TRSH
Champvillair_a9	107	1	107	Sorbus	Sorbus-type	TRSH
Champvillair_a9	123	12	123	Larix	Larix/Pseudotsuga	TRSH
Champvillair_a9	126	343	126	Picea	Picea	TRSH
Champvillair_a9	192	1	42	Fagus	Fagus	TRSH
Champvillair_a9	201	39	31	Corylus	Corylus	TRSH
Champvillair_a9	221	1	60	Plantago lanceolata type	Plantago lanceolata-type	HERB
Champvillair_a9	441	9	19	Castanea	Castanea sativa	TRSH
Champvillair_a9	447	2	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Champvillair_a9	481	2	407	Sambucus	Sambucus	TRSH
Champvillair_a9	485	2	59	Labiatae	Lamiaceae	HERB
Champvillair_a9	540	2	540	Vaccinium	Vaccinium	TRSH
Champvillair_a9	560	2	321	Abies	Abies	TRSH
Champvillair_a9	563	1	16	Carpinus betulus	Carpinus betulus	TRSH
Champvillair_a9	571	4	70	Ostrya	Ostrya/Carpinus orientalis	TRSH
Champvillair_a9	573	26	124	Pinus cembra	Pinus cembra-type	TRSH
Champvillair_a9	574	35	125	Pinus sylvestris/mugo	Pinus sylvestris-type	TRSH
Champvillair_a9	577	2	86	Quercus caducifolia	Quercus robur-type	TRSH
Champvillair_a9	581	1	457	Calluna	Calluna vulgaris	TRSH
Champvillair_a9	586	1	586	Ambrosia	Ambrosia	HERB
Champvillair_a9	590	5	6	Umbelliferae	Apiaceae	HERB
Champvillair_a9	612	1	612	Helleborus	Helleborus	HERB
Champvillair_a9	618	5	64	Plantago alpina type	Plantago maritima-type	HERB
Champvillair_a9	620	27	80	Gramineae P	Poaceae	HERB
Champvillair_a9	628	17	135	Ranunculaceae ND	Ranunculaceae	HERB
Champvillair_a9	661	6	146	Spore monolete	Monolete fern spores	VACR
Champvillair_a9	669	28	279	Spore trilete	Trilete spore(s)	VACR
