samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a304	Abies	Abies	TRSH	0.28	0.28	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a304	Alnus	Alnus	TRSH	21.31	21.31	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a304	Betula	Betula	TRSH	16.76	16.76	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a304	Corylus	Corylus	TRSH	1.42	1.42	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a304	Ericaceae	Ericales (tetrad)	DWAR	5.4	5.4	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a304	Larix	Larix/Pseudotsuga	TRSH	0.57	0.57	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a304	Picea	Picea	TRSH	2.56	2.56	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a304	Pinus	Pinus	TRSH	50.85	50.85	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a304	Quercus deciduous	Quercus robur-type	TRSH	0.28	0.28	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a304	Ulmus	Ulmus/Zelkova	TRSH	0.57	0.57	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
