samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a534	Abies	Abies	TRSH	3.37	3.37	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a534	Alnus	Alnus	TRSH	5.39	5.39	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a534	Betula	Betula	TRSH	19.19	19.19	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a534	Corylus	Corylus	TRSH	0.67	0.67	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a534	Juglans	Juglans	TRSH	1.68	1.68	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a534	Larix	Larix/Pseudotsuga	TRSH	0.34	0.34	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a534	Picea	Picea	TRSH	27.27	27.27	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a534	Pinus	Pinus	TRSH	40.07	40.07	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a534	Tilia	Tilia	TRSH	0.67	0.67	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a534	Ulmus	Ulmus/Zelkova	TRSH	1.35	1.35	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
