samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a372	Abies	Abies	TRSH	2.67	2.6705341	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a372	Alnus	Alnus	TRSH	1.07	1.070214	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a372	Betula	Betula	TRSH	11.23	11.232246	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a372	Corylus	Corylus	TRSH	0.53	0.53010602	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a372	Juglans	Juglans	TRSH	2.67	2.6705341	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a372	Picea	Picea	TRSH	5.88	5.8811762	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a372	Pinus	Pinus	TRSH	73.8	73.814763	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a372	Quercus deciduous	Quercus robur-type	TRSH	1.07	1.070214	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a372	Tilia	Tilia	TRSH	0.53	0.53010602	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a372	Ulmus	Ulmus/Zelkova	TRSH	0.53	0.53010602	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
