samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a75	Abies	Abies	TRSH	0.99	0.999899	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a75	Alnus	Alnus	TRSH	0.99	0.999899	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a75	Carpinus	Carpinus betulus	TRSH	0.99	0.999899	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a75	Corylus	Corylus	TRSH	0.99	0.999899	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a75	Cryptomeria	Cryptomeria-type	TRSH	0.99	0.999899	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a75	Ericaceae	Ericales (tetrad)	DWAR	0.99	0.999899	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a75	Ilex	Ilex	TRSH	0.99	0.999899	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a75	Pinus	Pinus	TRSH	66.34	67.003333	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a75	Quercus deciduous	Quercus robur-type	TRSH	18.81	18.998081	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a75	Salix	Salix	TRSH	4.95	4.999495	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a75	Tsuga	Tsuga	TRSH	0.99	0.999899	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a75	Ulmus	Ulmus/Zelkova	TRSH	0.99	0.999899	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a75	Symplocos	Symplocos	PREQ	0.99		Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
