samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a374	Abies	Abies	TRSH	4.47	4.47	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a374	Alnus	Alnus	TRSH	0.77	0.77	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a374	Betula	Betula	TRSH	74.2	74.2	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a374	Corylus	Corylus	TRSH	0.51	0.51	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a374	Juglans	Juglans	TRSH	0.89	0.89	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a374	Picea	Picea	TRSH	4.34	4.34	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a374	Pinus	Pinus	TRSH	11.24	11.24	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a374	Quercus deciduous	Quercus robur-type	TRSH	3.19	3.19	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a374	Salix	Salix	TRSH	0.26	0.26	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a374	Ulmus	Ulmus/Zelkova	TRSH	0.13	0.13	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
