samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Nakagawa_c1	5	3	5	Alnus	Alnus	TRSH
Nakagawa_c1	7	3	7	Artemisia	Artemisia	HERB
Nakagawa_c1	12	2	12	Betula	Betula	TRSH
Nakagawa_c1	16	1	16	Carpinus	Carpinus betulus	TRSH
Nakagawa_c1	75	145	75	Pinus	Pinus	TRSH
Nakagawa_c1	201	2	31	Corylus	Corylus	TRSH
Nakagawa_c1	560	2	321	Abies	Abies	TRSH
Nakagawa_c1	995	2	995	Tsuga	Tsuga	TRSH
Nakagawa_c1	1954	4	154	Ulmus-Zelkova	Ulmus/Zelkova	TRSH
Nakagawa_c1	2221	198	2221	Cryptomeria	Cryptomeria-type	TRSH
Nakagawa_c1	2442	13	2442	Castanopsis-Castanea	Fagaceae	TRSH
Nakagawa_c1	2445	10	2445	T-C-C type	Taxaceae/Cephalotaxaceae/Cupressaceae	TRSH
Nakagawa_c1	2464	18	86	Quercus-D	Quercus robur-type	TRSH
Nakagawa_c1	2465	11	85	Quercus-E	Quercus ilex-type	TRSH
Nakagawa_c1	2501	3	80	Gramine.	Poaceae	HERB
Nakagawa_c1	2503	3	134	Compo.	Asteraceae	HERB
