samplename	original_varname	acc_varname	groupid	count	percentage	notes
Leroy_g4	Alnus	Alnus	TRSH	4	1.3793103	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_g4	Betula	Betula	TRSH	1	0.34482759	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_g4	Carpinus	Carpinus betulus	TRSH	1	0.34482759	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_g4	Cedrus	Cedrus	TRSH	1	0.34482759	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_g4	Corylus	Corylus	TRSH	3	1.0344828	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_g4	Ericaceae	Ericales (tetrad)	DWAR	2	0.68965517	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_g4	Fagus	Fagus	TRSH	1	0.34482759	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_g4	Fraxinus excelsior	Fraxinus excelsior-type	TRSH	1	0.34482759	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_g4	Hedera	Hedera	TRSH	1	0.34482759	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_g4	Cupressaceae	Juniperus-type	TRSH	5	1.7241379	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_g4	Ligustrum	Ligustrum	TRSH	1	0.34482759	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_g4	Pinus diplost.	Pinus sylvestris-type	TRSH	22	7.5862069	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_g4	Quercus	Quercus	TRSH	10	3.4482759	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_g4	Q. sempervirens	Quercus ilex-type	TRSH	4	1.3793103	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_g4	Salix	Salix	TRSH	9	3.1034483	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_g4	Asteraceae ligulifl.	Asteraceae subf. Cichorioideae	HERB	3	1.0344828	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_g4	Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB	30	10.344828	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_g4	Cyperaceae	Cyperaceae	HERB	29	10	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_g4	Haloragaceae	Haloragaceae	UPHE	1	0.34482759	GroupID taken from spreadsheet
Leroy_g4	Lythrum	Lythrum	HERB	1	0.34482759	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_g4	Plantago	Plantago	HERB	9	3.1034483	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_g4	Plumbaginaceae	Plumbaginaceae	HERB	1	0.34482759	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_g4	Poaceae	Poaceae	HERB	131	45.172414	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_g4	Ranunculaceae	Ranunculaceae	HERB	17	5.862069	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_g4	Rumex	Rumex/Oxyria	HERB	2	0.68965517	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_g4	Potamogeton	Potamogeton-type	AQUA	4	1.3793103	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_g4	Batrachium t.	Ranunculus aquatilis-type	AQUA	1	0.34482759	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_g4	Typha-Sparganium	Sparganium-type	AQUA	19	6.5517241	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_g4	Indéterminés	Indeterminable: unknown	INUN	1		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_g4	Indéterminables	Indeterminable: unknown	INUN	3		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_g4	Pinaceae remaniés	Indeterminable: unknown	INUN	1		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_g4	Ericaceae remaniés	Indeterminable: unknown	INUN	1		GroupID taken from POLNET. Only one taxon matched that acc_varname.
