samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a441	Abies	Abies	TRSH	7.58	7.58	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a441	Alnus	Alnus	TRSH	0.49	0.49	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a441	Betula	Betula	TRSH	22.74	22.74	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a441	Corylus	Corylus	TRSH	0.49	0.49	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a441	Picea	Picea	TRSH	20.54	20.54	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a441	Pinus	Pinus	TRSH	38.63	38.63	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a441	Quercus deciduous	Quercus robur-type	TRSH	5.13	5.13	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a441	Salix	Salix	TRSH	0.24	0.24	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a441	Tilia	Tilia	TRSH	3.67	3.67	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a441	Ulmus	Ulmus/Zelkova	TRSH	0.49	0.49	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
