samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a119	Abies	Abies	TRSH	38.5	38.5	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a119	Alnus	Alnus	TRSH	3.24	3.24	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a119	Betula	Betula	TRSH	19.61	19.61	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a119	Carpinus	Carpinus betulus	TRSH	0.21	0.21	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a119	Corylus	Corylus	TRSH	0.49	0.49	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a119	Fagus	Fagus	TRSH	3.03	3.03	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a119	Picea	Picea	TRSH	0.21	0.21	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a119	Pinus	Pinus	TRSH	26.67	26.67	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a119	Quercus deciduous	Quercus robur-type	TRSH	1.41	1.41	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a119	Tsuga	Tsuga	TRSH	6.63	6.63	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
