samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a389	Abies	Abies	TRSH	18	18	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a389	Betula	Betula	TRSH	8	8	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a389	Carpinus	Carpinus betulus	TRSH	0.4	0.4	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a389	Corylus	Corylus	TRSH	0.4	0.4	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a389	Fraxinus	Fraxinus	TRSH	0.4	0.4	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a389	Juglans	Juglans	TRSH	0.4	0.4	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a389	Picea	Picea	TRSH	25.2	25.2	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a389	Pinus	Pinus	TRSH	37.6	37.6	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a389	Quercus deciduous	Quercus robur-type	TRSH	5.6	5.6	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a389	Salix	Salix	TRSH	4	4	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
