samplename	original_varname	acc_varname	groupid	count	percentage
Schofield_a16	Alnus	Alnus	TRSH	2	0.22909507
Schofield_a16	Betula glandulosa	Betula glandulosa	TRSH	10	1.1454754
Schofield_a16	Betula pubescens	Betula pubescens-type	TRSH	23	2.6345934
Schofield_a16	Ericales undiff.	Ericales (tetrad)	DWAR	1	0.11454754
Schofield_a16	Picea	Picea	TRSH	1	0.11454754
Schofield_a16	Salix	Salix	TRSH	28	3.207331
Schofield_a16	Campanula gieseckiana	Campanula giesekiana	HERB	11	1.2600229
Schofield_a16	Caryophyllaceae undiff.	Caryophyllaceae (periporate excl. Paronychioideae)	HERB	3	0.34364261
Schofield_a16	Cerastium-type	Cerastium-type	HERB	9	1.0309278
Schofield_a16	Cyperaceae	Cyperaceae	HERB	22	2.5200458
Schofield_a16	Thymus drucei	Mentha-type	HERB	98	11.225659
Schofield_a16	Poaceae	Poaceae	HERB	258	29.553265
Schofield_a16	Polygonum aviculare	Polygonum aviculare-type	HERB	1	0.11454754
Schofield_a16	Potentilla-type	Potentilla-type	HERB	17	1.9473081
Schofield_a16	Rhinanthus-type	Rhinanthus-type	HERB	3	0.34364261
Schofield_a16	Rumex acetosa	Rumex acetosa-type	HERB	1	0.11454754
Schofield_a16	Thalictrum alpinum	Thalictrum alpinum-type	HERB	22	2.5200458
Schofield_a16	Botrychium	Botrychium	VACR	75	8.5910653
Schofield_a16	Equisitum	Equisetum	VACR	3	0.34364261
Schofield_a16	Lycopodium annotinum	Lycopodium annotinum-type	VACR	3	0.34364261
Schofield_a16	Pteropsida (monolete) indet.	Monolete fern spores	VACR	280	32.07331
Schofield_a16	Sphagnum	Sphagnum	BRYO	2	0.22909507
Schofield_a16	Damaged/indeterminable	Indeterminable: unknown	INUN	136	
