samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a285	Abies	Abies	TRSH	5.1	5.1	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a285	Alnus	Alnus	TRSH	19.39	19.39	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a285	Betula	Betula	TRSH	58.16	58.16	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a285	Corylus	Corylus	TRSH	1.02	1.02	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a285	Fraxinus	Fraxinus	TRSH	3.06	3.06	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a285	Ilex	Ilex	TRSH	1.02	1.02	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a285	Pinus	Pinus	TRSH	1.03	1.03	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a285	Quercus deciduous	Quercus robur-type	TRSH	5.1	5.1	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a285	Salix	Salix	TRSH	5.1	5.1	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a285	Ulmus	Ulmus/Zelkova	TRSH	1.02	1.02	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
