samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a44	Abies	Abies	TRSH	1.02	1.02	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a44	Acer	Acer campestre-type	TRSH	7.82	7.82	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a44	Alnus	Alnus	TRSH	15.43	15.43	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a44	Betula	Betula	TRSH	6.8	6.8	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a44	Camellia	Camellia	TRSH	6.8	6.8	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a44	Carpinus	Carpinus betulus	TRSH	4.76	4.76	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a44	Castanopsis	Castanopsis	TRSH	8.16	8.16	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a44	Cryptomeria	Cryptomeria-type	TRSH	6.8	6.8	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a44	Ilex	Ilex	TRSH	1.7	1.7	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a44	Juglans	Juglans	TRSH	1.7	1.7	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a44	Pinus	Pinus	TRSH	9.76	9.76	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a44	Quercus evergreen	Quercus ilex-type	TRSH	4.08	4.08	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a44	Quercus deciduous	Quercus robur-type	TRSH	2.04	2.04	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a44	Rhododendron	Rhododendron	TRSH	1.7	1.7	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a44	Rhus	Rhus	TRSH	1.7	1.7	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a44	Ulmus	Ulmus/Zelkova	TRSH	19.73	19.73	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
