samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a344	Abies	Abies	TRSH	5.71	5.7111422	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a344	Alnus	Alnus	TRSH	10.48	10.482096	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a344	Betula	Betula	TRSH	8.57	8.5717143	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a344	Carpinus	Carpinus betulus	TRSH	1.9	1.9003801	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a344	Corylus	Corylus	TRSH	1.9	1.9003801	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a344	Picea	Picea	TRSH	4.76	4.7609522	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a344	Pinus	Pinus	TRSH	56.19	56.20124	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a344	Quercus deciduous	Quercus robur-type	TRSH	4.76	4.7609522	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a344	Tilia	Tilia	TRSH	4.76	4.7609522	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a344	Ulmus	Ulmus/Zelkova	TRSH	0.95	0.95019004	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
