samplename	original_varname	acc_varname	groupid	count	percentage
Mrotzek_a8	Alnus	Alnus	TRSH	107	3.2199819
Mrotzek_a8	Betula	Betula	TRSH	2324	69.936804
Mrotzek_a8	Calluna vulgaris	Calluna vulgaris	TRSH	6	0.18055974
Mrotzek_a8	Carpinus type	Carpinus betulus	TRSH	2	0.060186578
Mrotzek_a8	Corylus	Corylus	TRSH	21	0.63195907
Mrotzek_a8	Fagus	Fagus	TRSH	19	0.57177249
Mrotzek_a8	Frangula alnus	Frangula alnus	TRSH	5	0.15046645
Mrotzek_a8	Fraxinus	Fraxinus	TRSH	10	0.30093289
Mrotzek_a8	Picea	Picea	TRSH	16	0.48149263
Mrotzek_a8	Pinus	Pinus	TRSH	421	12.669275
Mrotzek_a8	Quercus	Quercus	TRSH	104	3.1297021
Mrotzek_a8	Rhamnus type	Rhamnus-type	TRSH	3	0.090279868
Mrotzek_a8	Rosaceae non-operculate	Rosaceae	TRSH	5	0.15046645
Mrotzek_a8	Salix	Salix	TRSH	10	0.30093289
Mrotzek_a8	Ulmus glabra type	Ulmus/Zelkova	TRSH	1	0.030093289
Mrotzek_a8	Umbelliferae	Apiaceae	HERB	2	0.060186578
Mrotzek_a8	Artemisia	Artemisia	HERB	4	0.12037316
Mrotzek_a8	Asteraceae (liguliflorae)	Asteraceae subf. Cichorioideae	HERB	1	0.030093289
Mrotzek_a8	Avena Triticum group	Avena/Triticum-type	HERB	2	0.060186578
Mrotzek_a8	Hordeum group	Cerealia-type	HERB	3	0.090279868
Mrotzek_a8	Chenopodiaceae and Amaran.	Chenopodiaceae/Amaranthaceae	HERB	3	0.090279868
Mrotzek_a8	Cyperaceae	Cyperaceae	HERB	3	0.090279868
Mrotzek_a8	Anthemis type	Matricaria-type	HERB	3	0.090279868
Mrotzek_a8	Plantago lanceolata type	Plantago lanceolata-type	HERB	2	0.060186578
Mrotzek_a8	Wild grass group	Poaceae	HERB	188	5.6575384
Mrotzek_a8	Rumex acetosa type	Rumex acetosa-type	HERB	1	0.030093289
Mrotzek_a8	Sinapis type	Sinapis-type	HERB	3	0.090279868
Mrotzek_a8	Urtica pilulifera	Urtica pilulifera	HERB	1	0.030093289
Mrotzek_a8	Veronica type	Veronica-type	HERB	1	0.030093289
Mrotzek_a8	Athyrium filix-femina	Athyrium filix-femina	VACR	1	0.030093289
Mrotzek_a8	Dryopteris cristata type	Dryopteris cristata-type	VACR	4	0.12037316
Mrotzek_a8	Dryopteris dilatata	Dryopteris dilatata	VACR	37	1.1134517
Mrotzek_a8	Monolete spore without perine	Monolete fern spores	VACR	9	0.2708396
Mrotzek_a8	Sphagnum	Sphagnum	BRYO	1	0.030093289
Mrotzek_a8	indet. Pollen	Indeterminable: unknown	INUN	5	
Mrotzek_a8	Asterosporium asterospermum	Asterosporium asterospermum	FUNG	1	
Mrotzek_a8	Tetraploa	Tetraploa	FUNG	3	
