samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a419	Abies	Abies	TRSH	7.01	7.0107011	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a419	Alnus	Alnus	TRSH	0.14	0.140014	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a419	Betula	Betula	TRSH	17.67	17.671767	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a419	Corylus	Corylus	TRSH	0.14	0.140014	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a419	Juglans	Juglans	TRSH	0.14	0.140014	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a419	Picea	Picea	TRSH	61.01	61.016102	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a419	Pinus	Pinus	TRSH	11.78	11.781178	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a419	Quercus deciduous	Quercus robur-type	TRSH	1.68	1.680168	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a419	Tilia	Tilia	TRSH	0.28	0.280028	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a419	Ulmus	Ulmus/Zelkova	TRSH	0.14	0.140014	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
