samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Bunting_c11	971	768	881	Exotic	Exotics (counted)	NOPO
Bunting_c11	972	1	972	sediment volume (cm^3)	Sediment volume	NOPO
Bunting_c11	973	2	973	number of exotic tablets	Tablets (added)	NOPO
Bunting_c11	974	10793	974	exotic per tablet	Number of exotics per tablet	NOPO
Bunting_c11	45	2	45	Filipendula	Filipendula	HERB
Bunting_c11	99	27	99	Salix	Salix	TRSH
Bunting_c11	190	4	190	Fraxinus	Fraxinus	TRSH
Bunting_c11	581	50	457	Calluna	Calluna vulgaris	TRSH
Bunting_c11	976	1	7	Artemisia type	Artemisia	HERB
Bunting_c11	5	8	5	Alnus	Alnus	TRSH
Bunting_c11	33	25	33	Cyperaceae	Cyperaceae	HERB
Bunting_c11	80	335	80	Poaceae	Poaceae	HERB
Bunting_c11	189	18	189	Quercus	Quercus	TRSH
Bunting_c11	192	4	42	Fagus	Fagus	TRSH
Bunting_c11	699	10	512	Potentilla type	Potentilla-type	HERB
Bunting_c11	788	104	125	Pinus sylvestris	Pinus sylvestris-type	TRSH
Bunting_c11	6	2	6	Apiaceae	Apiaceae	HERB
Bunting_c11	12	75	12	Betula	Betula	TRSH
Bunting_c11	13	2	13	Brassicaceae	Brassicaceae	HERB
Bunting_c11	24	1	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Bunting_c11	226	1	3	Anthemis type	Matricaria-type	HERB
Bunting_c11	942	1	942	Vaccinium-type	Vaccinium-type	TRSH
Bunting_c11	980	5	94	Rumex undif.	Rumex/Oxyria	HERB
Bunting_c11	981	8	31	Corylus type	Corylus	TRSH
Bunting_c11	998	1	998	Indet: broken	Indeterminable: broken	INUN
Bunting_c11	1000	1	177	unknown	Indeterminable: unknown	INUN
Bunting_c11	58	2	58	Juniperus	Juniperus communis-type	TRSH
Bunting_c11	117	18	117	Urtica dioica	Urtica dioica	HERB
Bunting_c11	144	1	144	Sphagnum	Sphagnum	BRYO
Bunting_c11	145	2	145	Equisetum	Equisetum	VACR
Bunting_c11	435	3	55	Ilex	Ilex	TRSH
Bunting_c11	967	4	146	Pteropsida (monolete) indet.	Monolete fern spores	VACR
Bunting_c11	977	68	977	Myrica type	Myrica	TRSH
Bunting_c11	979	2	274	Ranunculus type	Ranunculus-type	HERB
Bunting_c11	982	5	22	Cereal type	Cerealia-type	HERB
