samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a1	Abies	Abies	TRSH	6.52	6.52	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a1	Alnus	Alnus	TRSH	4.35	4.35	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a1	Carpinus	Carpinus betulus	TRSH	4.35	4.35	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a1	Castanopsis	Castanopsis	TRSH	1.09	1.09	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a1	Cryptomeria	Cryptomeria-type	TRSH	50	50	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a1	Pinus	Pinus	TRSH	2.17	2.17	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a1	Quercus deciduous	Quercus robur-type	TRSH	3.26	3.26	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a1	Rhododendron	Rhododendron	TRSH	6.52	6.52	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a1	Salix	Salix	TRSH	6.52	6.52	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a1	Tsuga	Tsuga	TRSH	15.22	15.22	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
