samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Nakagawa_a26	2174	6	977	Myrica	Myrica	TRSH
Nakagawa_a26	2221	208	2221	Cryptomeria	Cryptomeria-type	TRSH
Nakagawa_a26	5	3	5	Alnus	Alnus	TRSH
Nakagawa_a26	201	1	31	Corylus	Corylus	TRSH
Nakagawa_a26	192	2	42	Fagus	Fagus	TRSH
Nakagawa_a26	7	21	7	Artemisia	Artemisia	HERB
Nakagawa_a26	16	73	16	Carpinus	Carpinus betulus	TRSH
Nakagawa_a26	120	9	120	Viburnum	Viburnum	TRSH
Nakagawa_a26	2442	33	2442	Castanopsis-Castanea	Fagaceae	TRSH
Nakagawa_a26	2445	5	2445	T-C-C type	Taxaceae/Cephalotaxaceae/Cupressaceae	TRSH
Nakagawa_a26	1950	5	191	Pterocarya	Pterocarya	TRSH
Nakagawa_a26	2447	10	763	Celtis-Aphananthe	Cannabaceae	TRSH
Nakagawa_a26	969	58	177	Unknown	Indeterminable: unknown	INUN
Nakagawa_a26	2461	2	125	Pinus-D	Pinus sylvestris-type	TRSH
Nakagawa_a26	2463	10	75	Pinus-undiff.	Pinus	TRSH
Nakagawa_a26	2464	10	86	Quercus-D	Quercus robur-type	TRSH
Nakagawa_a26	2465	6	85	Quercus-E	Quercus ilex-type	TRSH
Nakagawa_a26	2469	71	998	broken	Indeterminable: broken	INUN
Nakagawa_a26	24	2	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Nakagawa_a26	138	1	138	Polygonaceae	Polygonaceae	HERB
Nakagawa_a26	190	15	190	Fraxinus	Fraxinus	TRSH
Nakagawa_a26	711	2	160	Tubuliflorae	Asteraceae subf. Asteroideae	HERB
Nakagawa_a26	1954	16	154	Ulmus-Zelkova	Ulmus/Zelkova	TRSH
Nakagawa_a26	2466	2	134	Compositae	Asteraceae	HERB
Nakagawa_a26	2468	1	279	spore-trilete	Trilete spore(s)	VACR
