samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a230	Abies	Abies	TRSH	4.2	4.2	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a230	Aesculus	Aesculus	TRSH	2.8	2.8	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Tarasov_a230	Alnus	Alnus	TRSH	31.45	31.45	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a230	Betula	Betula	TRSH	3.5	3.5	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a230	Carpinus	Carpinus betulus	TRSH	1.4	1.4	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a230	Fagus	Fagus	TRSH	13.99	13.99	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a230	Juglans	Juglans	TRSH	15.38	15.38	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a230	Quercus deciduous	Quercus robur-type	TRSH	17.48	17.48	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a230	Rhus	Rhus	TRSH	4.9	4.9	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a230	Ulmus	Ulmus/Zelkova	TRSH	4.9	4.9	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
