samplename	original_varname	acc_varname	groupid	count	percentage
Leipe_a3	Abies	Abies	TRSH	2.5	0.62
Leipe_a3	Betula	Betula	TRSH	5	1.24
Leipe_a3	Carpinus viminalis-type	Carpinus betulus	TRSH	1	0.25
Leipe_a3	Cedrus	Cedrus	TRSH	10	2.48
Leipe_a3	Ephedra fragilis-type	Ephedra fragilis-type	TRSH	1	0.25
Leipe_a3	Cassiope-type	Erica ciliaris-type	DWAR	1	0.25
Leipe_a3	Juniperus-type	Juniperus-type	TRSH	5	1.24
Leipe_a3	Picea	Picea	TRSH	1	0.25
Leipe_a3	Pinus undifferentiated	Pinus	TRSH	17	4.21
Leipe_a3	Pinus subgen. Haploxylon	Pinus cembra-type	TRSH	35	8.67
Leipe_a3	Pinus sylvestris-type	Pinus sylvestris-type	TRSH	2	0.5
Leipe_a3	Pinus subgen. Diploxylon	Pinus sylvestris-type	TRSH	12	2.97
Leipe_a3	Quercus cf. Q. semecarpifolia	Quercus	TRSH	1	0.25
Leipe_a3	Quercus subgen. Cyclobalanopsis-type	Quercus ilex-type	TRSH	5	1.24
Leipe_a3	Rhamnaceae	Rhamnaceae	TRSH	1	0.25
Leipe_a3	Rosaceae undifferentiated	Rosaceae	TRSH	2	0.5
Leipe_a3	Sorbus-type	Sorbus-type	TRSH	2	0.5
Leipe_a3	Androsace	Androsace	HERB	4	0.99
Leipe_a3	Arenaria-type	Arenaria	HERB	1	0.25
Leipe_a3	Artemisia	Artemisia	HERB	20	4.96
Leipe_a3	Asteraceae subfam. Cichorioideae undifferentiated	Asteraceae subf. Cichorioideae	HERB	5	1.24
Leipe_a3	Astragalus/Oxytropis-type	Astragalus-type	HERB	2	0.5
Leipe_a3	Brassicaceae	Brassicaceae	HERB	4	0.99
Leipe_a3	Chenopodiaceae/Amaranthaceae undifferentiated	Chenopodiaceae/Amaranthaceae	HERB	74	18.34
Leipe_a3	Hieracium-type	Crepis-type	HERB	5	1.24
Leipe_a3	Cyperaceae	Cyperaceae	HERB	76	18.84
Leipe_a3	Euphorbia	Euphorbia	HERB	43	10.66
Leipe_a3	Stachys-type	Galeopsis-type	HERB	1	0.25
Leipe_a3	Gentiana pneumonanthe-type	Gentiana pneumonanthe-type	HERB	1	0.25
Leipe_a3	Gentianella tenella-type	Gentianella tenella-type	HERB	2	0.5
Leipe_a3	Geranium	Geranium	HERB	1	0.25
Leipe_a3	Glaux	Glaux maritima	HERB	2	0.5
Leipe_a3	Gnaphalium-type	Gnaphalium-type	HERB	1	0.25
Leipe_a3	Impatiens	Impatiens	HERB	1	0.25
Leipe_a3	Knorringia	Knorringia	HERB	6	1.49
Leipe_a3	Lomatogonium	Lomatogonium	HERB	1	0.25
Leipe_a3	Anthemis-type	Matricaria-type	HERB	2	0.5
Leipe_a3	Minuartia-type	Moehringia-type	HERB	1	0.25
Leipe_a3	Pleurospermum-type	Pleurospermum-type	HERB	2	0.5
Leipe_a3	Poaceae undifferentiated	Poaceae	HERB	18	4.46
Leipe_a3	Poaceae wildgrass-type	Poaceae	HERB	3	0.74
Leipe_a3	Polygonum aviculare-type	Polygonum aviculare-type	HERB	7	1.73
Leipe_a3	Polygonum polycnemoides-type	Polygonum polycnemoides	HERB	4	0.99
Leipe_a3	Potentilla-type	Potentilla-type	HERB	1	0.25
Leipe_a3	Primula clusiana/hirsuta-type	Primula hirsuta-type	HERB	1	0.25
Leipe_a3	Primula/Linaria-type	Primula/Linaria-type	HERB	2	0.5
Leipe_a3	Prunella-type	Prunella-type	HERB	1	0.25
Leipe_a3	Ranunculus-type	Ranunculus-type	HERB	2	0.5
Leipe_a3	Saussurea-type	Saussurea-type	HERB	1	0.25
Leipe_a3	Scrophularia-type	Scrophularia-type	HERB	1	0.25
Leipe_a3	Scrophulariaceae undifferentiated	Scrophulariaceae (colporate-reticulate)	HERB	1	0.25
Leipe_a3	Sedum-type	Sedum-type	HERB	1	0.25
Leipe_a3	Veronica/Lamium album-type	Veronica/Lamium album-type	HERB	2	0.5
Leipe_a3	Ranunculus aquatilis-type	Ranunculus aquatilis-type	AQUA	1	0.25
Leipe_a3	Pollen, broken	Indeterminable: broken	INUN	4	
Leipe_a3	Pollen, concealed	Indeterminable: concealed	INUN	3	
Leipe_a3	Pollen, crumpled	Indeterminable: crumpled	INUN	6	
Leipe_a3	Pollen, degraded	Indeterminable: degraded	INUN	4	
Leipe_a3	Pollen indeterminata	Indeterminable: undiff.	INUN	1	
Leipe_a3	Marker, found	Marker (counted)	NOPO	297	
