samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Stojakowits_a1	2	1	2	Acer	Acer campestre-type	TRSH
Stojakowits_a1	5	161	5	Alnus	Alnus	TRSH
Stojakowits_a1	860	3	860	Tilletia sphagni	Tilletia sphagni	FUNG
Stojakowits_a1	144	10	144	Sphagnum	Sphagnum	BRYO
Stojakowits_a1	6	2	6	Apiaceae	Apiaceae	HERB
Stojakowits_a1	7	2	7	Artemisia	Artemisia	HERB
Stojakowits_a1	12	61	12	Betula	Betula	TRSH
Stojakowits_a1	13	2	13	Brassicaceae	Brassicaceae	HERB
Stojakowits_a1	16	6	16	Carpinus	Carpinus betulus	TRSH
Stojakowits_a1	24	3	24	Chenopodiaceae	Chenopodiaceae/Amaranthaceae	HERB
Stojakowits_a1	33	51	33	Cyperaceae	Cyperaceae	HERB
Stojakowits_a1	57	1	57	Juglans	Juglans	TRSH
Stojakowits_a1	60	29	60	Plantago lanceolata	Plantago lanceolata-type	HERB
Stojakowits_a1	75	579	75	Pinus	Pinus	TRSH
Stojakowits_a1	80	122	80	Poaceae	Poaceae	HERB
Stojakowits_a1	81	1	81	Populus	Populus	TRSH
Stojakowits_a1	87	2	87	Ranunculus acris type	Ranunculus acris-type	HERB
Stojakowits_a1	99	2	99	Salix	Salix	TRSH
Stojakowits_a1	126	326	126	Picea	Picea	TRSH
Stojakowits_a1	146	5	146	Polypodiaceae	Monolete fern spores	VACR
Stojakowits_a1	154	5	154	Ulmus	Ulmus/Zelkova	TRSH
Stojakowits_a1	189	23	189	Quercus	Quercus	TRSH
Stojakowits_a1	190	22	190	Fraxinus	Fraxinus	TRSH
Stojakowits_a1	192	26	42	Fagus	Fagus	TRSH
Stojakowits_a1	201	49	31	Corylus	Corylus	TRSH
Stojakowits_a1	447	3	25	Cichorioideae	Asteraceae subf. Cichorioideae	HERB
Stojakowits_a1	473	1	473	Melampyrum	Melampyrum	HERB
Stojakowits_a1	560	5	321	Abies	Abies	TRSH
Stojakowits_a1	646	1	114	Trifolium pratense type	Trifolium pratense-type	HERB
Stojakowits_a1	772	2	772	Dryopteris	Dryopteris-type	VACR
Stojakowits_a1	809	6	809	Urticaceae	Urticaceae	HERB
Stojakowits_a1	975	2	458	Plantago major/media	Plantago major/P. media-type	HERB
Stojakowits_a1	1134	1	991	Drosera	Drosera	AQUA
Stojakowits_a1	1691	1	1691	Aquilegia type	Aquilegia	HERB
Stojakowits_a1	1693	6	94	Rumex-Typ	Rumex/Oxyria	HERB
Stojakowits_a1	1695	2	942	Vaccinium-Typ	Vaccinium-type	TRSH
Stojakowits_a1	1696	1	859	Thelypteris	Thelypteris palustris	VACR
