samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a567	Abies	Abies	TRSH	6.02	6.02	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a567	Alnus	Alnus	TRSH	14.04	14.04	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a567	Betula	Betula	TRSH	14.04	14.04	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a567	Ericaceae	Ericales (tetrad)	DWAR	0.25	0.25	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a567	Juglans	Juglans	TRSH	0.5	0.5	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a567	Picea	Picea	TRSH	49.12	49.12	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a567	Pinus	Pinus	TRSH	11.78	11.78	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a567	Quercus deciduous	Quercus robur-type	TRSH	1.25	1.25	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a567	Salix	Salix	TRSH	1.5	1.5	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a567	Ulmus	Ulmus/Zelkova	TRSH	1.5	1.5	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
