samplename	original_varname	acc_varname	groupid	count	percentage	notes
Bunting_c7	Acer	Acer campestre-type	TRSH	3	0.46728972	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Bunting_c7	Alnus	Alnus	TRSH	5	0.7788162	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Bunting_c7	Betula	Betula	TRSH	45	7.0093458	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Bunting_c7	Calluna	Calluna vulgaris	TRSH	180	28.037383	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Bunting_c7	Corylus type	Corylus	TRSH	4	0.62305296	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Bunting_c7	Fagus	Fagus	TRSH	1	0.15576324	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Bunting_c7	Fraxinus	Fraxinus	TRSH	11	1.7133956	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Bunting_c7	Juglans	Juglans	TRSH	1	0.15576324	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Bunting_c7	Juniperus	Juniperus communis-type	TRSH	1	0.15576324	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Bunting_c7	Pinus sylvestris	Pinus sylvestris-type	TRSH	36	5.6074766	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Bunting_c7	Quercus	Quercus	TRSH	12	1.8691589	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Bunting_c7	Rosaceae undif.	Rosaceae	TRSH	1	0.15576324	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Bunting_c7	cf. Sorbus acuparia	Rosaceae (non-operculate)	TRSH	1	0.15576324	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Bunting_c7	Salix	Salix	TRSH	3	0.46728972	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Bunting_c7	Ulmus	Ulmus/Zelkova	TRSH	3	0.46728972	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Bunting_c7	Vaccinium-type	Vaccinium-type	DWAR	7	1.0903427	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Bunting_c7	Artemisia type	Artemisia	HERB	4	0.62305296	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Bunting_c7	Asteraceae (C/A)	Asteraceae	HERB	1	0.15576324	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Bunting_c7	Brassicaceae	Brassicaceae	HERB	3	0.46728972	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Bunting_c7	Cereal type	Cerealia-type	HERB	10	1.5576324	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Bunting_c7	Cyperaceae	Cyperaceae	HERB	9	1.4018692	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Bunting_c7	Plantago lanceolata	Plantago lanceolata-type	HERB	4	0.62305296	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Bunting_c7	Poaceae	Poaceae	HERB	270	42.056075	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Bunting_c7	Rumex undif.	Rumex/Oxyria	HERB	12	1.8691589	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Bunting_c7	Urtica dioica	Urtica dioica	HERB	11	1.7133956	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Bunting_c7	cf. Papaver radicatum	Indeterminable: unknown	INUN	1		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Bunting_c7	Equisetum	Equisetum	VACR	2	0.31152648	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Bunting_c7	Exotic	Exotics (counted)	NOPO	502		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Bunting_c7	Pteropsida (monolete) indet.	Monolete fern spores	VACR	2	0.31152648	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Bunting_c7	exotic per tablet	Number of exotics per tablet	NOPO	10793		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Bunting_c7	sediment volume (cm^3)	Sediment volume	NOPO	1		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Bunting_c7	Sphagnum	Sphagnum	NOPO	54		GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Bunting_c7	number of exotic tablets	Tablets (added)	NOPO	2		GroupID taken from POLNET. Only one taxon matched that acc_varname.
