samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a499	Abies	Abies	TRSH	0.37	0.370037	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a499	Alnus	Alnus	TRSH	1.12	1.120112	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a499	Betula	Betula	TRSH	14.18	14.181418	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a499	Corylus	Corylus	TRSH	0.37	0.370037	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a499	Juglans	Juglans	TRSH	2.99	2.990299	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a499	Picea	Picea	TRSH	30.22	30.223022	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a499	Pinus	Pinus	TRSH	22.39	22.392239	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a499	Quercus deciduous	Quercus robur-type	TRSH	26.49	26.492649	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a499	Salix	Salix	TRSH	0.37	0.370037	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a499	Tilia	Tilia	TRSH	1.49	1.490149	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
