samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a413	Abies	Abies	TRSH	8.81	8.8108811	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a413	Alnus	Alnus	TRSH	10.57	10.571057	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a413	Betula	Betula	TRSH	18.28	18.281828	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a413	Corylus	Corylus	TRSH	0.22	0.220022	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a413	Fraxinus	Fraxinus	TRSH	1.1	1.10011	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a413	Juglans	Juglans	TRSH	1.1	1.10011	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a413	Picea	Picea	TRSH	9.03	9.0309031	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a413	Pinus	Pinus	TRSH	47.36	47.364736	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a413	Quercus deciduous	Quercus robur-type	TRSH	1.76	1.760176	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a413	Tilia	Tilia	TRSH	1.76	1.760176	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
