samplename	var_	count	acc_var_	original_varname	acc_varname	groupid
Naidina_a5	12	247	12	Betula	Betula	TRSH
Naidina_a5	33	11	33	Cyperaceae	Cyperaceae	HERB
Naidina_a5	75	44	75	Pinus	Pinus	TRSH
Naidina_a5	99	2	99	Salix	Salix	TRSH
Naidina_a5	126	17	126	Picea	Picea	TRSH
Naidina_a5	130	15	130	Ericaceae	Ericales (tetrad)	DWAR
Naidina_a5	135	3	135	Ranunculaceae	Ranunculaceae	HERB
Naidina_a5	144	5	144	Sphagnum	Sphagnum	BRYO
Naidina_a5	145	10	145	Equisetum	Equisetum	VACR
Naidina_a5	181	6	143	Lycopodium sp.	Lycopodium	VACR
Naidina_a5	232	5	232	Caltha type	Caltha-type	HELO
Naidina_a5	491	4	491	Saxifraga	Saxifraga	HERB
Naidina_a5	657	3	108	Potamogeton	Potamogeton-type	AQUA
Naidina_a5	724	2	270	Plantago	Plantago	HERB
Naidina_a5	753	4	753	Pedicularis	Pedicularis	HERB
Naidina_a5	1601	5	80	Gramineae	Poaceae	HERB
Naidina_a5	1603	1	1592	Nyphar	Nymphaeaceae	AQUA
Naidina_a5	1604	6	1505	Polygonum	Polygonum-type (tricolporate)	HERB
Naidina_a5	1605	1	547	Epilobium type	Epilobium	HERB
Naidina_a5	1606	1	182	Diphasium sp.	Lycopodium clavatum-type	VACR
Naidina_a5	1607	1	553	Cryptogramma crispa	Cryptogramma crispa	VACR
Naidina_a5	1608	4	279	Pteridaceae	Trilete spore(s)	VACR
Naidina_a5	92	5	92	Rosaceae	Rosaceae	TRSH
