samplename	original_varname	acc_varname	groupid	count	percentage	notes
Tarasov_a415	Abies	Abies	TRSH	8	8	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a415	Alnus	Alnus	TRSH	4.8	4.8	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a415	Betula	Betula	TRSH	25.6	25.6	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a415	Corylus	Corylus	TRSH	3.2	3.2	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a415	Fraxinus	Fraxinus	TRSH	1.6	1.6	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a415	Juglans	Juglans	TRSH	0.8	0.8	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a415	Picea	Picea	TRSH	5.6	5.6	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a415	Pinus	Pinus	TRSH	44	44	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a415	Quercus deciduous	Quercus robur-type	TRSH	1.6	1.6	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Tarasov_a415	Tilia	Tilia	TRSH	3.2	3.2	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Tarasov_a415	Ulmus	Ulmus/Zelkova	TRSH	1.6	1.6	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
