samplename	original_varname	acc_varname	groupid	count	percentage	notes
Leroy_h2	Alnus	Alnus	TRSH	3	0.59405941	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_h2	Carpinus	Carpinus betulus	TRSH	20	3.960396	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Castanea	Castanea sativa	TRSH	1	0.1980198	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Corylus	Corylus	TRSH	50	9.9009901	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_h2	Ericaceae	Ericales (tetrad)	DWAR	2	0.3960396	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Fagus	Fagus	TRSH	16	3.1683168	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_h2	Fraxinus excelsior-type	Fraxinus excelsior-type	TRSH	1	0.1980198	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Fraxinus ornus-type	Fraxinus ornus	TRSH	1	0.1980198	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Hedera	Hedera	TRSH	4	0.79207921	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_h2	Juglans	Juglans	TRSH	1	0.1980198	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_h2	Cupressaceae	Juniperus-type	TRSH	3	0.59405941	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Ligustrum	Ligustrum	TRSH	1	0.1980198	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_h2	Olea	Olea europaea	TRSH	4	0.79207921	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Picea	Picea	TRSH	1	0.1980198	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_h2	Pinus	Pinus	TRSH	14	2.7722772	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_h2	Pistacia	Pistacia	TRSH	2	0.3960396	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Quercus deciduous	Quercus robur-type	TRSH	299	59.207921	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Rosaceae	Rosaceae	TRSH	2	0.3960396	Inconsistent at the groupID and higher_groupID levels between EPD and NEOTOMA. Going for EPD groupID.
Leroy_h2	Salix	Salix	TRSH	1	0.1980198	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.
Leroy_h2	Apiaceae	Apiaceae	HERB	1	0.1980198	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_h2	Artemisia	Artemisia	HERB	1	0.1980198	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_h2	Asteraceae tubuliflorae	Asteraceae subf. Asteroideae	HERB	1	0.1980198	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_h2	Brassicaceae	Brassicaceae	HERB	7	1.3861386	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_h2	Cerealia-type	Cerealia-type	HERB	1	0.1980198	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Amaranthaceae	Chenopodiaceae/Amaranthaceae	HERB	2	0.3960396	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Cyperaceae	Cyperaceae	HERB	1	0.1980198	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_h2	Mercurialis	Mercurialis	HERB	1	0.1980198	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_h2	Plantago	Plantago	HERB	1	0.1980198	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_h2	Poaceae	Poaceae	HERB	53	10.49505	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_h2	Primulaceae	Primulaceae	HERB	1	0.1980198	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_h2	Ranunculaceae	Ranunculaceae	HERB	4	0.79207921	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_h2	Rumex	Rumex/Oxyria	HERB	1	0.1980198	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Solanaceae	Solanaceae	HERB	1	0.1980198	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Thalictrum	Thalictrum	HERB	1	0.1980198	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.
Leroy_h2	Pteridium aquilinum	Pteridium aquilinum	VACR	2	0.3960396	GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Indéterminés	Indeterminable: unknown	INUN	1		GroupID taken from POLNET. Only one taxon matched that acc_varname.
Leroy_h2	Indéterminables	Indeterminable: unknown	INUN	6		GroupID taken from POLNET. Only one taxon matched that acc_varname.
